case_id,family,source_failure_mode,baseline_exact_match,expected_call_count,source_actual_call_count,status,replay_failure_mode,replay_exact_match,replay_executable_match,replay_executor_equivalence_match
post_repair_node_k21_chart_decoy,visual_argument_transfer_post_repair_code,argument_alias_or_decoy_risk,,1,,exact,exact,True,True,True
post_repair_badge_t64_notice_decoy,visual_argument_transfer_post_repair_code,argument_alias_or_decoy_risk,,1,,non_exact,argument_mismatch,False,False,False
post_repair_chip_l90_person_decoy,visual_argument_transfer_post_repair_code,argument_alias_or_decoy_risk,,1,,non_exact,argument_mismatch,False,False,False
post_repair_field_b12_stale_selection_decoy,visual_tool_routing_transfer_post_repair,wrong_tool_or_stale_selection_risk,,1,,non_exact,no_tool_call,False,False,False
post_repair_alert_c77_toggle_decoy,visual_tool_routing_transfer_post_repair,wrong_tool_or_stale_selection_risk,,1,,non_exact,argument_mismatch,False,False,False
post_repair_status_pill_note_decoy,visual_argument_transfer_post_repair_noncode,argument_alias_or_decoy_risk,,1,,non_exact,no_tool_call,False,False,False
post_repair_review_tile_table_decoy,visual_argument_transfer_post_repair_noncode,argument_alias_or_decoy_risk,,1,,exact,exact,True,True,True
post_repair_warning_toast_email_decoy,visual_argument_transfer_post_repair_noncode,argument_alias_or_decoy_risk,,1,,non_exact,no_tool_call,False,False,False
