case_id,family,source_failure_mode,source_exact_match,source_executable_match,baseline_exact_match,expected_call_count,source_actual_call_count,case_path
h2x_status_badge_quoted_not_badge_note,h2x_quoted_stale_negation_context,argument_alias_or_decoy_risk,False,False,,1,,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_packets/20260517T_h2x_cli_semantic_pressure_dry_run_v1/cases/h2x_status_badge_quoted_not_badge_note.json
h2x_summary_tile_caption_says_not_tile,h2x_quoted_stale_negation_context,argument_alias_or_decoy_risk,False,False,,1,,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_packets/20260517T_h2x_cli_semantic_pressure_dry_run_v1/cases/h2x_summary_tile_caption_says_not_tile.json
h2x_risk_lane_stale_selection_not_lane,h2x_stale_selection_negation_context,argument_alias_or_decoy_risk,False,False,,1,,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_packets/20260517T_h2x_cli_semantic_pressure_dry_run_v1/cases/h2x_risk_lane_stale_selection_not_lane.json
h2x_owner_field_do_not_use_memo,h2x_instructional_negation_context,argument_alias_or_decoy_risk,False,False,,1,,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_packets/20260517T_h2x_cli_semantic_pressure_dry_run_v1/cases/h2x_owner_field_do_not_use_memo.json
h2x_not_ready_status_badge_value_before_component,h2x_genuine_negated_target_value,argument_alias_or_decoy_risk,False,False,,1,,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_packets/20260517T_h2x_cli_semantic_pressure_dry_run_v1/cases/h2x_not_ready_status_badge_value_before_component.json
h2x_not_applicable_reason_chip_value_before_component,h2x_genuine_negated_target_value,argument_alias_or_decoy_risk,False,False,,1,,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_packets/20260517T_h2x_cli_semantic_pressure_dry_run_v1/cases/h2x_not_applicable_reason_chip_value_before_component.json
h2x_not_approved_approval_toggle_value_before_component,h2x_genuine_negated_target_value,argument_alias_or_decoy_risk,False,False,,1,,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_packets/20260517T_h2x_cli_semantic_pressure_dry_run_v1/cases/h2x_not_approved_approval_toggle_value_before_component.json
h2x_not_blocked_result_tile_value_before_component,h2x_genuine_negated_target_value,argument_alias_or_decoy_risk,False,False,,1,,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_packets/20260517T_h2x_cli_semantic_pressure_dry_run_v1/cases/h2x_not_blocked_result_tile_value_before_component.json
