case_id,family,source_failure_mode,baseline_exact_match,expected_call_count,source_actual_call_count,status,replay_failure_mode,replay_exact_match,replay_executable_match,replay_executor_equivalence_match
transfer_oblique_node_q17_table_decoy,visual_argument_transfer_oblique,argument_alias_or_decoy_risk,,1,,exact,exact,True,True,True
transfer_oblique_badge_m88_chart_decoy,visual_argument_transfer_oblique,argument_alias_or_decoy_risk,,1,,exact,exact,True,True,True
transfer_oblique_chip_z33_person_decoy,visual_argument_transfer_oblique,argument_alias_or_decoy_risk,,1,,exact,exact,True,True,True
transfer_oblique_cell_r42_notice_decoy,visual_argument_transfer_oblique,argument_alias_or_decoy_risk,,1,,non_exact,argument_mismatch,False,False,False
transfer_oblique_field_e19_old_selection_decoy,visual_tool_routing_transfer_oblique,wrong_tool_or_stale_selection_risk,,1,,exact,exact,True,True,True
transfer_oblique_alert_p55_toggle_decoy,visual_tool_routing_transfer_oblique,wrong_tool_or_stale_selection_risk,,1,,non_exact,argument_mismatch,False,False,False
