comparison_label,comparison_dir,shared_case_count,baseline_exact_rate,candidate_exact_rate,delta_exact_rate,baseline_executor_equivalence_rate,candidate_executor_equivalence_rate,delta_executor_equivalence_rate
h3b_h2z_vs_h2w,results/tool_probe_replay_live_comparisons/20260519T_h3b_saturation_breaker_h2z_vs_h2w_v1,24,0.4583333333333333,0.4583333333333333,0.0,0.5833333333333334,0.5833333333333334,0.0
h3b_h3a_vs_h2z,results/tool_probe_replay_live_comparisons/20260519T_h3b_saturation_breaker_h3a_vs_h2z_v1,24,0.4583333333333333,0.4583333333333333,0.0,0.5833333333333334,0.5833333333333334,0.0
h3b_h3a_vs_h2w,results/tool_probe_replay_live_comparisons/20260519T_h3b_saturation_breaker_h3a_vs_h2w_v1,24,0.4583333333333333,0.4583333333333333,0.0,0.5833333333333334,0.5833333333333334,0.0
