case_id,family,source_failure_mode,source_exact_match,source_executable_match,baseline_exact_match,expected_call_count,source_actual_call_count,case_path
visual_form_target_literal,visual_argument_copying,no_tool_call,False,False,False,1,0,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_packets/20260507T_visual_state_exact_replay_no_directive_v1/cases/visual_form_target_literal.json
visual_latest_filter_literal,visual_referent_carryover,no_tool_call,False,,True,1,0,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_packets/20260507T_visual_state_exact_replay_no_directive_v1/cases/visual_latest_filter_literal.json
visual_readback_region_literal,visual_referent_carryover,no_tool_call,False,,True,1,0,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_packets/20260507T_visual_state_exact_replay_no_directive_v1/cases/visual_readback_region_literal.json
