case_id,family,source_failure_mode,replay_failure_mode,replay_exact_match,replay_executable_match,replay_executor_equivalence_match,expected_call_count,replay_actual_call_count,output_dir
visual_form_error_with_prior_selection_decoy,visual_tool_routing,argument_mismatch,argument_mismatch,False,False,False,1,1,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_live/20260509T_visual_hard_slice_no_directive_hard_replay_live_execute_v2/runs/visual_form_error_with_prior_selection_decoy
visual_metric_panel_vs_table_selector,visual_argument_copying,argument_mismatch,argument_mismatch,False,False,False,1,1,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_live/20260509T_visual_hard_slice_no_directive_hard_replay_live_execute_v2/runs/visual_metric_panel_vs_table_selector
