system_id,execute,output_dir,exact_match_count,exact_match_rate,executable_match_count,executable_match_rate,dominant_failure_mode,failure_mode_counts,comparison_path,comparison_vs_contracted,comparison_vs_no_directive,delta_exact_vs_contracted,delta_exact_vs_no_directive,delta_executable_vs_contracted,delta_executable_vs_no_directive,hard_slice_gate
mlx_gemma4_e2b_reasoner_only,False,/Users/cheickdiakite/Codex/moonie/results/visual_hard_slice_probe_packets/20260509T_visual_hard_slice_dry_run_v1/mlx_gemma4_e2b_reasoner_only,,,,,,,,,,,,,,
mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive,False,/Users/cheickdiakite/Codex/moonie/results/visual_hard_slice_probe_packets/20260509T_visual_hard_slice_dry_run_v1/mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive,,,,,,,,,,,,,,
mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive_visual_role_catalog,False,/Users/cheickdiakite/Codex/moonie/results/visual_hard_slice_probe_packets/20260509T_visual_hard_slice_dry_run_v1/mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive_visual_role_catalog,,,,,,,,,,,,,,
mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive_visual_role_catalog_argument_hints,False,/Users/cheickdiakite/Codex/moonie/results/visual_hard_slice_probe_packets/20260509T_visual_hard_slice_dry_run_v1/mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive_visual_role_catalog_argument_hints,,,,,,,,,,,,,,
mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive_visual_role_catalog_split_selector_hints,False,/Users/cheickdiakite/Codex/moonie/results/visual_hard_slice_probe_packets/20260509T_visual_hard_slice_dry_run_v1/mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive_visual_role_catalog_split_selector_hints,,,,,,,,,,,,,,
mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive_visual_role_catalog_schema_field_hints,False,/Users/cheickdiakite/Codex/moonie/results/visual_hard_slice_probe_packets/20260509T_visual_hard_slice_dry_run_v1/mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive_visual_role_catalog_schema_field_hints,,,,,,,,,,,,,,
mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive_visual_role_catalog_literal_guard,False,/Users/cheickdiakite/Codex/moonie/results/visual_hard_slice_probe_packets/20260509T_visual_hard_slice_dry_run_v1/mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive_visual_role_catalog_literal_guard,,,,,,,,,,,,,,
