case_id,family,source_failure_mode,baseline_replay_exact_match,candidate_replay_exact_match,delta_exact_match,baseline_replay_executable_match,candidate_replay_executable_match,delta_executable_match,baseline_replay_executor_equivalence_match,candidate_replay_executor_equivalence_match,delta_executor_equivalence_match,baseline_replay_failure_mode,candidate_replay_failure_mode,baseline_actual_call_count,candidate_actual_call_count,delta_actual_call_count
h1w_assignee_field_archive_summary_decoy,h1w_stale_field_routing,wrong_tool_or_stale_selection_risk,True,True,0,True,True,0,True,True,0,exact,exact,1,1,0
h1w_error_banner_no_call_history_decoy,h1w_activation_no_call,wrong_tool_or_stale_selection_risk,True,True,0,True,True,0,True,True,0,exact,exact,1,1,0
h1w_mode_toggle_settings_note_decoy,h1w_nonstandard_component_class,argument_alias_or_decoy_risk,True,True,0,True,True,0,True,True,0,exact,exact,1,1,0
h1w_owner_field_memo_stale_selection_decoy,h1w_stale_field_routing,wrong_tool_or_stale_selection_risk,True,True,0,True,True,0,True,True,0,exact,exact,1,1,0
h1w_result_badge_comment_value_decoy,h1w_surface_component_value,argument_alias_or_decoy_risk,True,False,-1,True,False,-1,True,False,-1,exact,argument_mismatch,1,1,0
h1w_state_tag_audit_log_value_decoy,h1w_nonstandard_component_class,argument_alias_or_decoy_risk,True,True,0,True,True,0,True,True,0,exact,exact,1,1,0
h1w_status_pill_summary_value_decoy,h1w_surface_component_value,argument_alias_or_decoy_risk,False,False,0,False,False,0,False,False,0,argument_mismatch,argument_mismatch,1,1,0
h1w_warning_tile_no_call_note_decoy,h1w_activation_no_call,wrong_tool_or_stale_selection_risk,True,True,0,True,True,0,True,True,0,exact,exact,1,1,0
