case_id,family,source_failure_mode,baseline_exact_match,expected_call_count,source_actual_call_count,status,replay_failure_mode,replay_exact_match,replay_executable_match,replay_executor_equivalence_match
h1w_owner_field_memo_stale_selection_decoy,h1w_stale_field_routing,wrong_tool_or_stale_selection_risk,,1,,exact,exact,True,True,True
h1w_assignee_field_archive_summary_decoy,h1w_stale_field_routing,wrong_tool_or_stale_selection_risk,,1,,exact,exact,True,True,True
h1w_state_tag_audit_log_value_decoy,h1w_nonstandard_component_class,argument_alias_or_decoy_risk,,1,,exact,exact,True,True,True
h1w_mode_toggle_settings_note_decoy,h1w_nonstandard_component_class,argument_alias_or_decoy_risk,,1,,exact,exact,True,True,True
h1w_result_badge_comment_value_decoy,h1w_surface_component_value,argument_alias_or_decoy_risk,,1,,non_exact,argument_mismatch,False,False,False
h1w_status_pill_summary_value_decoy,h1w_surface_component_value,argument_alias_or_decoy_risk,,1,,non_exact,argument_mismatch,False,False,False
h1w_warning_tile_no_call_note_decoy,h1w_activation_no_call,wrong_tool_or_stale_selection_risk,,1,,exact,exact,True,True,True
h1w_error_banner_no_call_history_decoy,h1w_activation_no_call,wrong_tool_or_stale_selection_risk,,1,,exact,exact,True,True,True
