case_id,family,source_failure_mode,baseline_exact_match,expected_call_count,source_actual_call_count,status,replay_failure_mode,replay_exact_match,replay_executable_match,replay_executor_equivalence_match
stress_metric_panel_with_chart_table_decoys,visual_argument_copying_stress,argument_alias_or_decoy_risk,,1,,non_exact,argument_mismatch,False,False,False
stress_metric_panel_with_kpi_copy_decoy,visual_argument_copying_stress,argument_alias_or_decoy_risk,,1,,non_exact,executable_paraphrase,False,True,True
stress_form_error_stale_selection_status_decoy,visual_tool_routing_stress,wrong_tool_or_stale_selection_risk,,1,,exact,exact,True,True,True
stress_form_error_stale_selection_warning_decoy,visual_tool_routing_stress,wrong_tool_or_stale_selection_risk,,1,,non_exact,no_tool_call,False,False,False
stress_metric_panel_status_banner_decoy,visual_argument_copying_stress,argument_alias_or_decoy_risk,,1,,non_exact,executable_paraphrase,False,True,True
stress_metric_panel_summary_card_decoy,visual_argument_copying_stress,argument_alias_or_decoy_risk,,1,,non_exact,executable_paraphrase,False,True,True
stress_callout_warning_person_table_decoy,visual_argument_copying_stress,argument_alias_or_decoy_risk,,1,,non_exact,executable_paraphrase,False,True,True
stress_callout_warning_risk_note_decoy,visual_argument_copying_stress,argument_alias_or_decoy_risk,,1,,non_exact,executable_paraphrase,False,True,True
