case_id,family,source_failure_mode,replay_failure_mode,replay_exact_match,replay_executable_match,replay_executor_equivalence_match,expected_call_count,replay_actual_call_count,output_dir
component_value_result_pill_log_decoy,visual_argument_transfer_component_value_pill,executable_paraphrase,exact,True,True,True,1,1,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_live/20260510T_h2b_residual_exactness_no_directive_execute_v1/runs/component_value_result_pill_log_decoy
h1o_code_alert_s92_negated_toggle_decoy,h1o_code_negation_preservation,executable_paraphrase,executable_paraphrase,False,True,True,1,1,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_live/20260510T_h2b_residual_exactness_no_directive_execute_v1/runs/h1o_code_alert_s92_negated_toggle_decoy
h1o_code_badge_c08_note_decoy,h1o_code_negation_preservation,executable_paraphrase,no_tool_call,False,False,False,1,0,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_live/20260510T_h2b_residual_exactness_no_directive_execute_v1/runs/h1o_code_badge_c08_note_decoy
h1p_compact_state_tag_log_value_decoy,h1p_component_value_compact,argument_mismatch,argument_mismatch,False,False,False,1,1,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_live/20260510T_h2b_residual_exactness_no_directive_execute_v1/runs/h1p_compact_state_tag_log_value_decoy
h1p_surface_mode_toggle_note_value_decoy,h1p_component_value_surface,argument_mismatch,no_tool_call,False,False,False,1,0,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_live/20260510T_h2b_residual_exactness_no_directive_execute_v1/runs/h1p_surface_mode_toggle_note_value_decoy
