case_id,family,source_failure_mode,baseline_replay_exact_match,candidate_replay_exact_match,delta_exact_match,baseline_replay_executable_match,candidate_replay_executable_match,delta_executable_match,baseline_replay_executor_equivalence_match,candidate_replay_executor_equivalence_match,delta_executor_equivalence_match,baseline_replay_failure_mode,candidate_replay_failure_mode,baseline_actual_call_count,candidate_actual_call_count,delta_actual_call_count
stress_callout_warning_person_table_decoy,visual_argument_copying_stress,argument_alias_or_decoy_risk,False,False,0,False,True,1,False,True,1,no_tool_call,executable_paraphrase,0,1,1
stress_callout_warning_risk_note_decoy,visual_argument_copying_stress,argument_alias_or_decoy_risk,False,False,0,False,False,0,False,False,0,no_tool_call,argument_mismatch,0,1,1
stress_form_error_stale_selection_status_decoy,visual_tool_routing_stress,wrong_tool_or_stale_selection_risk,True,True,0,True,True,0,True,True,0,exact,exact,1,1,0
stress_form_error_stale_selection_warning_decoy,visual_tool_routing_stress,wrong_tool_or_stale_selection_risk,True,True,0,True,True,0,True,True,0,exact,exact,1,1,0
stress_metric_panel_status_banner_decoy,visual_argument_copying_stress,argument_alias_or_decoy_risk,False,False,0,True,True,0,True,True,0,executable_paraphrase,executable_paraphrase,1,1,0
stress_metric_panel_summary_card_decoy,visual_argument_copying_stress,argument_alias_or_decoy_risk,False,False,0,True,True,0,True,True,0,executable_paraphrase,executable_paraphrase,1,1,0
stress_metric_panel_with_chart_table_decoys,visual_argument_copying_stress,argument_alias_or_decoy_risk,False,False,0,False,True,1,False,True,1,argument_mismatch,executable_paraphrase,1,1,0
stress_metric_panel_with_kpi_copy_decoy,visual_argument_copying_stress,argument_alias_or_decoy_risk,False,False,0,True,True,0,True,True,0,executable_paraphrase,executable_paraphrase,1,1,0
