run_id,episode_id,role_family,lane,workspace_id,benchmark_tags,artifact_quality_score,browser_workflow_score,strict_interface_score,recovered_execution_score,revision_responsiveness,memory_retention_score,escalation_correctness,collateral_damage_free,human_time_ratio,controller_repair_count,argument_repair_count,controller_fallback_count,intent_override_count,raw_planning_clean_rate,role_readiness_score
20260412T215820334836Z_episode_kwa_exec_backlog_resume_hold_v5,kwa_exec_backlog_resume_hold_v5,executive_assistant,replayable_core,exec-backlog-resume-hold-v5,"knowledge_work_arena,replayable_core,executive_assistant,visual_ui_ops,visual_kwa,harnessability_resume,harnessability_project_memory,direction_following_latest_instruction,tool_api,tool_function_call",0.8889,0.975,1.0,1.0,0.9375,1.0,1.0,1.0,0.16,0.0,0.0,0.0,0.0,1.0,0.9688
20260412T215827529848Z_episode_kwa_jobs_email_block_resume_hold_v5,kwa_jobs_email_block_resume_hold_v5,job_application_ops,replayable_core,jobs-email-block-resume-hold-v5,"knowledge_work_arena,replayable_core,job_application_ops,visual_ui_ops,visual_kwa,harnessability_resume,harnessability_project_memory,direction_following_conflict,tool_cli,tool_function_call",1.0,0.975,1.0,1.0,0.8125,1.0,1.0,1.0,0.16,0.0,0.0,0.0,0.0,1.0,0.9799
20260412T215833478913Z_episode_kwa_finance_diff_review_hold_v5,kwa_finance_diff_review_hold_v5,finance,replayable_core,finance-diff-review-hold-v5,"knowledge_work_arena,replayable_core,finance,visual_document,harnessability_approval_resume,direction_following_stale_override,tool_cli,tool_api",0.875,0.975,1.0,1.0,0.9375,1.0,1.0,1.0,0.0889,0.0,0.0,0.0,0.0,1.0,0.966
