comparison,baseline_system_id,candidate_system_id,shared_case_count,baseline_exact_rate,candidate_exact_rate,delta_exact_rate,baseline_executable_rate,candidate_executable_rate,delta_executable_rate,baseline_executor_equivalence_rate,candidate_executor_equivalence_rate,delta_executor_equivalence_rate
alias-transfer oracle contracted vs no directive,mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive,mlx_gemma4_e2b_reasoner_only,6,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666
alias-transfer oracle role catalog vs no directive,mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive,mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive_visual_role_catalog,6,0.3333333333333333,0.5,0.16666666666666669,0.3333333333333333,0.5,0.16666666666666669,0.3333333333333333,0.5,0.16666666666666669
alias-transfer oracle argument hints vs no directive,mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive,mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive_visual_role_catalog_argument_hints,6,0.3333333333333333,0.8333333333333334,0.5,0.3333333333333333,1.0,0.6666666666666667,0.3333333333333333,1.0,0.6666666666666667
alias-transfer oracle schema-field hints vs no directive,mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive,mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive_visual_role_catalog_schema_field_hints,6,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
alias-transfer oracle schema literal targets vs no directive,mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive,mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive_visual_role_catalog_schema_literal_targets,6,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333
