case_id,family,source_failure_mode,replay_failure_mode,replay_exact_match,replay_executable_match,replay_executor_equivalence_match,expected_call_count,replay_actual_call_count,output_dir
h2m_result_badge_blocked_contextual_value,h2m_less_direct_value_bearing_target,argument_alias_or_decoy_risk,argument_mismatch,False,False,False,1,1,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_live/20260512T_h2n_scoped_target_normalization_on_h2m_execute_v1/runs/h2m_result_badge_blocked_contextual_value
h2m_state_tag_closed_contextual_value,h2m_less_direct_value_bearing_target,argument_alias_or_decoy_risk,executable_paraphrase,False,True,True,1,1,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_live/20260512T_h2n_scoped_target_normalization_on_h2m_execute_v1/runs/h2m_state_tag_closed_contextual_value
h2m_mode_toggle_manual_contextual_value,h2m_less_direct_value_bearing_target,argument_alias_or_decoy_risk,argument_mismatch,False,False,False,1,1,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_live/20260512T_h2n_scoped_target_normalization_on_h2m_execute_v1/runs/h2m_mode_toggle_manual_contextual_value
h2m_priority_badge_critical_contextual_value,h2m_less_direct_value_bearing_target,argument_alias_or_decoy_risk,executable_paraphrase,False,True,True,1,1,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_live/20260512T_h2n_scoped_target_normalization_on_h2m_execute_v1/runs/h2m_priority_badge_critical_contextual_value
h2m_error_notice_contextual_alias,h2m_contextual_alias_is_target,argument_alias_or_decoy_risk,exact,True,True,True,1,1,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_live/20260512T_h2n_scoped_target_normalization_on_h2m_execute_v1/runs/h2m_error_notice_contextual_alias
h2m_result_tile_contextual_alias,h2m_contextual_alias_is_target,argument_alias_or_decoy_risk,argument_mismatch,False,False,False,1,1,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_live/20260512T_h2n_scoped_target_normalization_on_h2m_execute_v1/runs/h2m_result_tile_contextual_alias
h2m_status_badge_contextual_regression_guard,h2m_h2k_regression_guard_less_direct,argument_alias_or_decoy_risk,exact,True,True,True,1,1,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_live/20260512T_h2n_scoped_target_normalization_on_h2m_execute_v1/runs/h2m_status_badge_contextual_regression_guard
h2m_mode_field_contextual_regression_guard,h2m_h2k_regression_guard_less_direct,argument_alias_or_decoy_risk,exact,True,True,True,1,1,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_live/20260512T_h2n_scoped_target_normalization_on_h2m_execute_v1/runs/h2m_mode_field_contextual_regression_guard
