system_id,tool_prompt_contract_id,tool_catalog_profile_id,exact_match_rate,executable_match_rate,delta_exact_vs_contracted,delta_exact_vs_no_directive,probe_gate,improved_case_count,regressed_case_count,dominant_failure_mode,failure_modes,recommendation
mlx_gemma4_e2b_reasoner_only_no_tool_turn_directive_visual_role_catalog_literal_guard,literal_argument_guard_v1,visual_role_catalog_v1,0.125,0.0,-0.75,0.125,probe_improved_vs_no_directive,1,0,argument_mismatch,argument_mismatch:4;exact:1;no_tool_call:3,weak_exact_gain
