case_id,family,source_failure_mode,baseline_replay_exact_match,candidate_replay_exact_match,delta_exact_match,baseline_replay_executable_match,candidate_replay_executable_match,delta_executable_match,baseline_replay_executor_equivalence_match,candidate_replay_executor_equivalence_match,delta_executor_equivalence_match,baseline_replay_failure_mode,candidate_replay_failure_mode,baseline_actual_call_count,candidate_actual_call_count,delta_actual_call_count
h2x_not_applicable_reason_chip_value_before_component,h2x_genuine_negated_target_value,argument_alias_or_decoy_risk,False,False,0,False,False,0,False,False,0,argument_mismatch,argument_mismatch,1,1,0
h2x_not_approved_approval_toggle_value_before_component,h2x_genuine_negated_target_value,argument_alias_or_decoy_risk,False,False,0,False,False,0,False,False,0,argument_mismatch,argument_mismatch,1,1,0
h2x_not_blocked_result_tile_value_before_component,h2x_genuine_negated_target_value,argument_alias_or_decoy_risk,False,False,0,True,True,0,True,True,0,executable_paraphrase,executable_paraphrase,1,1,0
h2x_not_ready_status_badge_value_before_component,h2x_genuine_negated_target_value,argument_alias_or_decoy_risk,False,False,0,False,False,0,False,False,0,argument_mismatch,argument_mismatch,1,1,0
h2x_owner_field_do_not_use_memo,h2x_instructional_negation_context,argument_alias_or_decoy_risk,True,True,0,True,True,0,True,True,0,exact,exact,1,1,0
h2x_risk_lane_stale_selection_not_lane,h2x_stale_selection_negation_context,argument_alias_or_decoy_risk,False,False,0,False,False,0,False,False,0,wrong_tool,wrong_tool,1,1,0
h2x_status_badge_quoted_not_badge_note,h2x_quoted_stale_negation_context,argument_alias_or_decoy_risk,True,True,0,True,True,0,True,True,0,exact,exact,1,1,0
h2x_summary_tile_caption_says_not_tile,h2x_quoted_stale_negation_context,argument_alias_or_decoy_risk,True,True,0,True,True,0,True,True,0,exact,exact,1,1,0
