case_id,family,source_failure_mode,source_exact_match,source_executable_match,baseline_exact_match,expected_call_count,source_actual_call_count,case_path
transfer_oblique_node_q17_table_decoy,visual_argument_transfer_oblique,argument_alias_or_decoy_risk,False,False,,1,,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_packets/20260509T_visual_hard_slice_live_stress_alias_transfer_oblique_oracle_dry_run_v1/cases/transfer_oblique_node_q17_table_decoy.json
transfer_oblique_badge_m88_chart_decoy,visual_argument_transfer_oblique,argument_alias_or_decoy_risk,False,False,,1,,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_packets/20260509T_visual_hard_slice_live_stress_alias_transfer_oblique_oracle_dry_run_v1/cases/transfer_oblique_badge_m88_chart_decoy.json
transfer_oblique_chip_z33_person_decoy,visual_argument_transfer_oblique,argument_alias_or_decoy_risk,False,False,,1,,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_packets/20260509T_visual_hard_slice_live_stress_alias_transfer_oblique_oracle_dry_run_v1/cases/transfer_oblique_chip_z33_person_decoy.json
transfer_oblique_cell_r42_notice_decoy,visual_argument_transfer_oblique,argument_alias_or_decoy_risk,False,False,,1,,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_packets/20260509T_visual_hard_slice_live_stress_alias_transfer_oblique_oracle_dry_run_v1/cases/transfer_oblique_cell_r42_notice_decoy.json
transfer_oblique_field_e19_old_selection_decoy,visual_tool_routing_transfer_oblique,wrong_tool_or_stale_selection_risk,False,False,,1,,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_packets/20260509T_visual_hard_slice_live_stress_alias_transfer_oblique_oracle_dry_run_v1/cases/transfer_oblique_field_e19_old_selection_decoy.json
transfer_oblique_alert_p55_toggle_decoy,visual_tool_routing_transfer_oblique,wrong_tool_or_stale_selection_risk,False,False,,1,,/Users/cheickdiakite/Codex/moonie/results/tool_probe_replay_packets/20260509T_visual_hard_slice_live_stress_alias_transfer_oblique_oracle_dry_run_v1/cases/transfer_oblique_alert_p55_toggle_decoy.json
