run_id,task_id,variant_id,track,architecture,backend,thinking_enabled,language_stressor,schema_stressor,context_stressor,efficiency_stressor,failure_summary,arg_exact,avoidable_retries,completion_tokens,controller_repair_count,hallucinated_tool_rate,interface_reliability_score,latency_ms,malformed_call_rate,prompt_tokens,recovery_correct,steps_taken,success,tool_exact
20260409T164215Z_modular_tool_009_parallel_context_check_tool_009_parallel_context_check_clean,tool_009_parallel_context_check,tool_009_parallel_context_check_clean,tool_routing,modular,hf,False,,,,,none,1.0,0,81,1,0.0,0.9999999999999999,8915,0.0,630,1.0,2,1.0,1.0
20260409T164223Z_modular_tool_009_parallel_context_check_tool_009_parallel_context_check_language_code_switch,tool_009_parallel_context_check,tool_009_parallel_context_check_language_code_switch,tool_routing,modular,hf,False,code_switch,,,,none,1.0,0,91,1,0.0,0.9999999999999999,7996,0.0,638,1.0,2,1.0,1.0
20260409T164230Z_modular_tool_009_parallel_context_check_tool_009_parallel_context_check_schema_renamed_fields,tool_009_parallel_context_check,tool_009_parallel_context_check_schema_renamed_fields,tool_routing,modular,hf,False,,renamed_fields,,,malformed_call,1.0,2,88,3,0.0,0.7499999999999999,6589,1.0,622,0.0,2,1.0,1.0
20260409T164234Z_modular_tool_009_parallel_context_check_tool_009_parallel_context_check_context_irrelevant_tool_output,tool_009_parallel_context_check,tool_009_parallel_context_check_context_irrelevant_tool_output,tool_routing,modular,hf,False,,,irrelevant_tool_output,,none,1.0,0,66,1,0.0,0.9999999999999999,3800,0.0,672,1.0,2,1.0,1.0
20260409T164249Z_modular_tool_010_validator_ready_tool_010_validator_ready_clean,tool_010_validator_ready,tool_010_validator_ready_clean,tool_routing,modular,hf,False,,,,,none,1.0,0,112,1,0.0,0.9999999999999999,15684,0.0,626,1.0,1,1.0,1.0
20260409T164257Z_modular_tool_010_validator_ready_tool_010_validator_ready_language_code_switch,tool_010_validator_ready,tool_010_validator_ready_language_code_switch,tool_routing,modular,hf,False,code_switch,,,,none,1.0,0,99,1,0.0,0.9999999999999999,7465,0.0,634,1.0,1,1.0,1.0
20260409T164302Z_modular_tool_010_validator_ready_tool_010_validator_ready_schema_renamed_fields,tool_010_validator_ready,tool_010_validator_ready_schema_renamed_fields,tool_routing,modular,hf,False,,renamed_fields,,,malformed_call,1.0,1,81,2,0.0,0.7499999999999999,5689,1.0,562,0.0,1,1.0,1.0
20260409T164312Z_modular_tool_010_validator_ready_tool_010_validator_ready_context_irrelevant_tool_output,tool_010_validator_ready,tool_010_validator_ready_context_irrelevant_tool_output,tool_routing,modular,hf,False,,,irrelevant_tool_output,,none,1.0,0,96,1,0.0,0.9999999999999999,9306,0.0,668,1.0,1,1.0,1.0
