case_id,family,source_failure_mode,baseline_replay_exact_match,candidate_replay_exact_match,delta_exact_match,baseline_replay_executable_match,candidate_replay_executable_match,delta_executable_match,baseline_replay_executor_equivalence_match,candidate_replay_executor_equivalence_match,delta_executor_equivalence_match,baseline_replay_failure_mode,candidate_replay_failure_mode,baseline_actual_call_count,candidate_actual_call_count,delta_actual_call_count
transfer_error_banner_note_decoy,visual_argument_transfer,argument_alias_or_decoy_risk,True,True,0,True,True,0,True,True,0,exact,exact,1,1,0
transfer_form_error_old_selection_chip_decoy,visual_tool_routing_transfer,wrong_tool_or_stale_selection_risk,False,True,1,False,True,1,False,True,1,argument_mismatch,exact,1,1,0
transfer_queue_badge_person_decoy,visual_argument_transfer,argument_alias_or_decoy_risk,True,False,-1,True,False,-1,True,False,-1,exact,argument_mismatch,1,1,0
transfer_review_tile_notice_table_decoy,visual_argument_transfer,argument_alias_or_decoy_risk,False,False,0,False,False,0,False,False,0,no_tool_call,argument_mismatch,0,1,1
transfer_signature_warning_checkbox_decoy,visual_tool_routing_transfer,wrong_tool_or_stale_selection_risk,False,False,0,False,False,0,False,False,0,argument_mismatch,no_tool_call,1,0,-1
transfer_status_pill_chart_decoy,visual_argument_transfer,argument_alias_or_decoy_risk,False,False,0,False,False,0,False,False,0,no_tool_call,argument_mismatch,0,1,1
