case_id,family,source_failure_mode,baseline_replay_exact_match,candidate_replay_exact_match,delta_exact_match,baseline_replay_executable_match,candidate_replay_executable_match,delta_executable_match,baseline_replay_executor_equivalence_match,candidate_replay_executor_equivalence_match,delta_executor_equivalence_match,baseline_replay_failure_mode,candidate_replay_failure_mode,baseline_actual_call_count,candidate_actual_call_count,delta_actual_call_count
h1r_alert_s92_toggle_negation_decoy,h1r_code_label_exactness,argument_alias_or_decoy_risk,False,False,0,False,False,0,False,False,0,argument_mismatch,argument_mismatch,1,1,0
h1r_assignee_field_previous_selection_summary_decoy,h1r_stale_selection_component_label,wrong_tool_or_stale_selection_risk,True,True,0,True,True,0,True,True,0,exact,exact,1,1,0
h1r_badge_c08_note_decoy,h1r_code_label_exactness,argument_alias_or_decoy_risk,True,True,0,True,True,0,True,True,0,exact,exact,1,1,0
h1r_mode_toggle_note_value_decoy,h1r_nonstandard_component_class,argument_alias_or_decoy_risk,True,True,0,True,True,0,True,True,0,exact,exact,1,1,0
h1r_owner_field_stale_selection_note_decoy,h1r_stale_selection_component_label,wrong_tool_or_stale_selection_risk,True,True,0,True,True,0,True,True,0,exact,exact,1,1,0
h1r_state_tag_log_value_decoy,h1r_nonstandard_component_class,argument_alias_or_decoy_risk,True,True,0,True,True,0,True,True,0,exact,exact,1,1,0
