rank,display_name,short_label,system_id,lane,run_intent,run_scope,result_family,comparison_batch,snapshot_name,provider,comparison_tier,publishable_default,capability_family,executor_mode,modality,deployment,local,backend,reasoner,router,retriever,reasoner_display_name,router_display_name,retriever_display_name,reasoner_params_b,router_params_b,retriever_params_b,total_params_b,input_cost_per_mtok,output_cost_per_mtok,total_cost_per_mtok,warmup_load_ms,last_request_elapsed_ms,requests_completed,board_status,progress_status,validation_error,returncode,timed_out,completed_runs_observed,planned_runs,coverage_ratio,coverage_pct,completion_pct,matrix_complete,full_lane_complete,failure_excerpt,episode_count,pass_count,refine_count,fail_count,artifact_quality_avg,browser_workflow_avg,strict_interface_avg,recovered_execution_avg,real_world_readiness_avg,escalation_correctness_avg,readiness_pct,strict_pct,browser_pct,artifact_pct,recovered_pct,pass_rate_pct,rank_group,avg_readiness,avg_strict_interface,avg_browser_workflow,avg_artifact_quality,avg_recovered_execution,avg_escalation_correctness,best_lane,best_lane_readiness,lane_count,lanes,lane_readiness_json,systems,completed_systems,partial_systems,timed_out_systems,failed_systems,local_systems,total_episodes,observed_episodes,total_pass_count,total_refine_count,total_fail_count,best_system_id,best_display_name,best_readiness,best_strict_interface,best_browser_workflow,created_at,run_group_id,output_dir,role_breakdown_json,category_breakdown_json,track_breakdown_json,harnessability_breakdown_json,direction_following_breakdown_json,tool_family_breakdown_json,color,reasoner_backend,router_backend,retriever_backend,argument_repair_avg,controller_fallback_avg,controller_repair_avg,intent_override_avg,raw_planning_clean_rate_avg
1,Oracle Gemma 4 + specialists,Oracle Gemma 4 stack,oracle_gemma4_e2b,live_web_stress,canonical,subset,knowledge_work,,live_web_stress,synthetic,headline,True,oracle_upper_bound,seeded,multimodal,oracle_upper_bound,False,oracle,google/gemma-4-E2B-it,google/functiongemma-270m-it,google/embeddinggemma-300m,Gemma 4 E2B IT,FunctionGemma 270M IT,EmbeddingGemma 300M,27.0,0.27,0.3,27.57,,,,,,,completed,completed,,0,False,18,18,1.0,100.0,100.0,1.0,0.0,,18,18,0,0,0.9821944444444445,1.0,1.0,1.0,0.9629555555555557,1.0,96.3,100.0,100.0,98.22,100.0,100.0,live_web_stress:canonical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20260410T193320Z,20260410T193320Z_live_web_stress,/Users/cheickdiakite/Codex/moonie/results/knowledge_work/live_web_stress,"{""executive_assistant"": {""artifact_avg"": 0.9722, ""browser_avg"": 1.0, ""episodes"": 6.0, ""fail_count"": 0.0, ""pass_count"": 6.0, ""readiness_avg"": 0.9519, ""recovered_avg"": 1.0, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""finance"": {""artifact_avg"": 0.9744, ""browser_avg"": 1.0, ""episodes"": 6.0, ""fail_count"": 0.0, ""pass_count"": 6.0, ""readiness_avg"": 0.9832, ""recovered_avg"": 1.0, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""job_application_ops"": {""artifact_avg"": 1.0, ""browser_avg"": 1.0, ""episodes"": 6.0, ""fail_count"": 0.0, ""pass_count"": 6.0, ""readiness_avg"": 0.9537, ""recovered_avg"": 1.0, ""refine_count"": 0.0, ""strict_avg"": 1.0}}","{""executive_assistant"": {""artifact_avg"": 0.9722, ""episodes"": 6.0, ""fail_count"": 0.0, ""pass_count"": 6.0, ""readiness_avg"": 0.9519, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""finance"": {""artifact_avg"": 0.9744, ""episodes"": 6.0, ""fail_count"": 0.0, ""pass_count"": 6.0, ""readiness_avg"": 0.9832, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""job_application_ops"": {""artifact_avg"": 1.0, ""episodes"": 6.0, ""fail_count"": 0.0, ""pass_count"": 6.0, ""readiness_avg"": 0.9537, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""knowledge_work_arena"": {""artifact_avg"": 0.9822, ""episodes"": 18.0, ""fail_count"": 0.0, ""pass_count"": 18.0, ""readiness_avg"": 0.963, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""live_web_stress"": {""artifact_avg"": 0.9822, ""episodes"": 18.0, ""fail_count"": 0.0, ""pass_count"": 18.0, ""readiness_avg"": 0.963, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_document"": {""artifact_avg"": 0.8462, ""episodes"": 1.0, ""fail_count"": 0.0, ""pass_count"": 1.0, ""readiness_avg"": 0.8992, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_kwa"": {""artifact_avg"": 0.8932, ""episodes"": 3.0, ""fail_count"": 0.0, ""pass_count"": 3.0, ""readiness_avg"": 0.9165, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_ui_ops"": {""artifact_avg"": 0.9166, ""episodes"": 2.0, ""fail_count"": 0.0, ""pass_count"": 2.0, ""readiness_avg"": 0.9252, ""refine_count"": 0.0, ""strict_avg"": 1.0}}","{""knowledge_work_arena"": {""artifact_avg"": 0.9822, ""episodes"": 18.0, ""fail_count"": 0.0, ""pass_count"": 18.0, ""readiness_avg"": 0.963, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_document"": {""artifact_avg"": 0.8462, ""episodes"": 1.0, ""fail_count"": 0.0, ""pass_count"": 1.0, ""readiness_avg"": 0.8992, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_kwa"": {""artifact_avg"": 0.8932, ""episodes"": 3.0, ""fail_count"": 0.0, ""pass_count"": 3.0, ""readiness_avg"": 0.9165, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_ui_ops"": {""artifact_avg"": 0.9166, ""episodes"": 2.0, ""fail_count"": 0.0, ""pass_count"": 2.0, ""readiness_avg"": 0.9252, ""refine_count"": 0.0, ""strict_avg"": 1.0}}",{},{},{},#9CA3AF,oracle,,,0.0,0.0,0.0,0.0,1.0
1,Qwen3 8B (MLX 4-bit),Qwen3 8B MLX,mlx_qwen3_8b_reasoner_only,live_web_stress,exploratory,full_lane,knowledge_work_matrix,20260412T213438Z_knowledge_work_full_lane_experimental,mlx_qwen3_8b_reasoner_only__live_web_stress,Qwen,experimental,False,reasoner_only,local_reasoner,text,local_reasoner_mlx,True,mlx,Qwen/Qwen3-8B-MLX-4bit,google/functiongemma-270m-it,google/embeddinggemma-300m,Qwen3 8B MLX 4-bit,FunctionGemma 270M IT,EmbeddingGemma 300M,8.2,0.27,0.3,8.2,0.0,0.0,0.0,,,,completed,completed,,0,False,23,23,1.0,100.0,100.0,1.0,1.0,,23,23,0,0,0.9633043478260869,1.0,1.0,1.0,0.9798,1.0,97.98,100.0,100.0,96.33,100.0,100.0,live_web_stress:exploratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,20260412T213438Z,20260412T213438Z_live_web_stress,/Users/cheickdiakite/Codex/moonie/results/knowledge_work_matrix/20260412T213438Z_knowledge_work_full_lane_experimental/mlx_qwen3_8b_reasoner_only__live_web_stress,"{""executive_assistant"": {""artifact_avg"": 0.9507, ""browser_avg"": 1.0, ""episodes"": 8.0, ""fail_count"": 0.0, ""pass_count"": 8.0, ""readiness_avg"": 0.9729, ""recovered_avg"": 1.0, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""finance"": {""artifact_avg"": 0.9643, ""browser_avg"": 1.0, ""episodes"": 7.0, ""fail_count"": 0.0, ""pass_count"": 7.0, ""readiness_avg"": 0.9902, ""recovered_avg"": 1.0, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""job_application_ops"": {""artifact_avg"": 0.975, ""browser_avg"": 1.0, ""episodes"": 8.0, ""fail_count"": 0.0, ""pass_count"": 8.0, ""readiness_avg"": 0.9776, ""recovered_avg"": 1.0, ""refine_count"": 0.0, ""strict_avg"": 1.0}}","{""direction_following_latest_instruction"": {""artifact_avg"": 0.9445, ""episodes"": 2.0, ""fail_count"": 0.0, ""pass_count"": 2.0, ""readiness_avg"": 0.9771, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""direction_following_stale_override"": {""artifact_avg"": 0.875, ""episodes"": 1.0, ""fail_count"": 0.0, ""pass_count"": 1.0, ""readiness_avg"": 0.9687, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""executive_assistant"": {""artifact_avg"": 0.9507, ""episodes"": 8.0, ""fail_count"": 0.0, ""pass_count"": 8.0, ""readiness_avg"": 0.9729, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""finance"": {""artifact_avg"": 0.9643, ""episodes"": 7.0, ""fail_count"": 0.0, ""pass_count"": 7.0, ""readiness_avg"": 0.9902, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""harnessability_approval_resume"": {""artifact_avg"": 0.875, ""episodes"": 1.0, ""fail_count"": 0.0, ""pass_count"": 1.0, ""readiness_avg"": 0.9687, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""harnessability_project_memory"": {""artifact_avg"": 0.9445, ""episodes"": 2.0, ""fail_count"": 0.0, ""pass_count"": 2.0, ""readiness_avg"": 0.9771, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""harnessability_resume"": {""artifact_avg"": 0.9445, ""episodes"": 2.0, ""fail_count"": 0.0, ""pass_count"": 2.0, ""readiness_avg"": 0.9771, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""job_application_ops"": {""artifact_avg"": 0.975, ""episodes"": 8.0, ""fail_count"": 0.0, ""pass_count"": 8.0, ""readiness_avg"": 0.9776, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""knowledge_work_arena"": {""artifact_avg"": 0.9633, ""episodes"": 23.0, ""fail_count"": 0.0, ""pass_count"": 23.0, ""readiness_avg"": 0.9798, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""latest_constraint"": {""artifact_avg"": 0.9, ""episodes"": 1.0, ""fail_count"": 0.0, ""pass_count"": 1.0, ""readiness_avg"": 0.9623, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""latest_filter"": {""artifact_avg"": 0.8421, ""episodes"": 1.0, ""fail_count"": 0.0, ""pass_count"": 1.0, ""readiness_avg"": 0.9181, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""live_web_stress"": {""artifact_avg"": 0.9633, ""episodes"": 23.0, ""fail_count"": 0.0, ""pass_count"": 23.0, ""readiness_avg"": 0.9798, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""referent_carryover"": {""artifact_avg"": 0.9, ""episodes"": 1.0, ""fail_count"": 0.0, ""pass_count"": 1.0, ""readiness_avg"": 0.9623, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""revision_pressure"": {""artifact_avg"": 0.864, ""episodes"": 3.0, ""fail_count"": 0.0, ""pass_count"": 3.0, ""readiness_avg"": 0.9518, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""tool_api"": {""artifact_avg"": 0.9445, ""episodes"": 2.0, ""fail_count"": 0.0, ""pass_count"": 2.0, ""readiness_avg"": 0.9771, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""tool_cli"": {""artifact_avg"": 0.875, ""episodes"": 1.0, ""fail_count"": 0.0, ""pass_count"": 1.0, ""readiness_avg"": 0.9687, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_document"": {""artifact_avg"": 0.9167, ""episodes"": 3.0, ""fail_count"": 0.0, ""pass_count"": 3.0, ""readiness_avg"": 0.9772, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_kwa"": {""artifact_avg"": 0.9233, ""episodes"": 11.0, ""fail_count"": 0.0, ""pass_count"": 11.0, ""readiness_avg"": 0.9704, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_ui_ops"": {""artifact_avg"": 0.9257, ""episodes"": 8.0, ""fail_count"": 0.0, ""pass_count"": 8.0, ""readiness_avg"": 0.9678, ""refine_count"": 0.0, ""strict_avg"": 1.0}}","{""knowledge_work_arena"": {""artifact_avg"": 0.9633, ""episodes"": 23.0, ""fail_count"": 0.0, ""pass_count"": 23.0, ""readiness_avg"": 0.9798, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_document"": {""artifact_avg"": 0.9167, ""episodes"": 3.0, ""fail_count"": 0.0, ""pass_count"": 3.0, ""readiness_avg"": 0.9772, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_kwa"": {""artifact_avg"": 0.9233, ""episodes"": 11.0, ""fail_count"": 0.0, ""pass_count"": 11.0, ""readiness_avg"": 0.9704, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_ui_ops"": {""artifact_avg"": 0.9257, ""episodes"": 8.0, ""fail_count"": 0.0, ""pass_count"": 8.0, ""readiness_avg"": 0.9678, ""refine_count"": 0.0, ""strict_avg"": 1.0}}","{""harnessability_approval_resume"": {""artifact_avg"": 0.875, ""episodes"": 1.0, ""fail_count"": 0.0, ""pass_count"": 1.0, ""readiness_avg"": 0.9687, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""harnessability_project_memory"": {""artifact_avg"": 0.9445, ""episodes"": 2.0, ""fail_count"": 0.0, ""pass_count"": 2.0, ""readiness_avg"": 0.9771, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""harnessability_resume"": {""artifact_avg"": 0.9445, ""episodes"": 2.0, ""fail_count"": 0.0, ""pass_count"": 2.0, ""readiness_avg"": 0.9771, ""refine_count"": 0.0, ""strict_avg"": 1.0}}","{""direction_following_latest_instruction"": {""artifact_avg"": 0.9445, ""episodes"": 2.0, ""fail_count"": 0.0, ""pass_count"": 2.0, ""readiness_avg"": 0.9771, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""direction_following_stale_override"": {""artifact_avg"": 0.875, ""episodes"": 1.0, ""fail_count"": 0.0, ""pass_count"": 1.0, ""readiness_avg"": 0.9687, ""refine_count"": 0.0, ""strict_avg"": 1.0}}","{""tool_api"": {""artifact_avg"": 0.9445, ""episodes"": 2.0, ""fail_count"": 0.0, ""pass_count"": 2.0, ""readiness_avg"": 0.9771, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""tool_cli"": {""artifact_avg"": 0.875, ""episodes"": 1.0, ""fail_count"": 0.0, ""pass_count"": 1.0, ""readiness_avg"": 0.9687, ""refine_count"": 0.0, ""strict_avg"": 1.0}}",#A855F7,mlx,heuristic,heuristic,0.0,0.0,0.0,0.0,1.0
2,Oracle Gemma 4 + specialists,Oracle Gemma 4 stack,oracle_gemma4_e2b,live_web_stress,exploratory,full_lane,knowledge_work_matrix,20260411T142324Z_knowledge_work_full_lane,oracle_gemma4_e2b__live_web_stress,synthetic,headline,True,oracle_upper_bound,seeded,multimodal,oracle_upper_bound,False,oracle,google/gemma-4-E2B-it,google/functiongemma-270m-it,google/embeddinggemma-300m,Gemma 4 E2B IT,FunctionGemma 270M IT,EmbeddingGemma 300M,27.0,0.27,0.3,27.57,,,,,,,completed,completed,,0,False,20,20,1.0,100.0,100.0,1.0,1.0,,20,18,0,2,0.9696049999999999,1.0,0.9625,0.95,0.966045,1.0,96.6,96.25,100.0,96.96,95.0,90.0,live_web_stress:exploratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,20260411T142334Z,20260411T142334Z_live_web_stress,/Users/cheickdiakite/Codex/moonie/results/knowledge_work_matrix/20260411T142324Z_knowledge_work_full_lane/oracle_gemma4_e2b__live_web_stress,"{""executive_assistant"": {""artifact_avg"": 0.9596, ""browser_avg"": 1.0, ""episodes"": 7.0, ""fail_count"": 0.0, ""pass_count"": 7.0, ""readiness_avg"": 0.9731, ""recovered_avg"": 1.0, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""finance"": {""artifact_avg"": 0.9792, ""browser_avg"": 1.0, ""episodes"": 6.0, ""fail_count"": 2.0, ""pass_count"": 4.0, ""readiness_avg"": 0.9452, ""recovered_avg"": 0.8333, ""refine_count"": 0.0, ""strict_avg"": 0.875}, ""job_application_ops"": {""artifact_avg"": 0.9714, ""browser_avg"": 1.0, ""episodes"": 7.0, ""fail_count"": 0.0, ""pass_count"": 7.0, ""readiness_avg"": 0.9768, ""recovered_avg"": 1.0, ""refine_count"": 0.0, ""strict_avg"": 1.0}}","{""executive_assistant"": {""artifact_avg"": 0.9596, ""episodes"": 7.0, ""fail_count"": 0.0, ""pass_count"": 7.0, ""readiness_avg"": 0.9731, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""finance"": {""artifact_avg"": 0.9792, ""episodes"": 6.0, ""fail_count"": 2.0, ""pass_count"": 4.0, ""readiness_avg"": 0.9452, ""refine_count"": 0.0, ""strict_avg"": 0.875}, ""job_application_ops"": {""artifact_avg"": 0.9714, ""episodes"": 7.0, ""fail_count"": 0.0, ""pass_count"": 7.0, ""readiness_avg"": 0.9768, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""knowledge_work_arena"": {""artifact_avg"": 0.9696, ""episodes"": 20.0, ""fail_count"": 2.0, ""pass_count"": 18.0, ""readiness_avg"": 0.966, ""refine_count"": 0.0, ""strict_avg"": 0.9625}, ""latest_constraint"": {""artifact_avg"": 0.9, ""episodes"": 1.0, ""fail_count"": 0.0, ""pass_count"": 1.0, ""readiness_avg"": 0.9623, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""latest_filter"": {""artifact_avg"": 0.8421, ""episodes"": 1.0, ""fail_count"": 0.0, ""pass_count"": 1.0, ""readiness_avg"": 0.9181, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""live_web_stress"": {""artifact_avg"": 0.9696, ""episodes"": 20.0, ""fail_count"": 2.0, ""pass_count"": 18.0, ""readiness_avg"": 0.966, ""refine_count"": 0.0, ""strict_avg"": 0.9625}, ""referent_carryover"": {""artifact_avg"": 0.9, ""episodes"": 1.0, ""fail_count"": 0.0, ""pass_count"": 1.0, ""readiness_avg"": 0.9623, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""revision_pressure"": {""artifact_avg"": 0.864, ""episodes"": 3.0, ""fail_count"": 1.0, ""pass_count"": 2.0, ""readiness_avg"": 0.9032, ""refine_count"": 0.0, ""strict_avg"": 0.875}, ""visual_document"": {""artifact_avg"": 0.9375, ""episodes"": 2.0, ""fail_count"": 2.0, ""pass_count"": 0.0, ""readiness_avg"": 0.8357, ""refine_count"": 0.0, ""strict_avg"": 0.625}, ""visual_kwa"": {""artifact_avg"": 0.924, ""episodes"": 8.0, ""fail_count"": 2.0, ""pass_count"": 6.0, ""readiness_avg"": 0.9324, ""refine_count"": 0.0, ""strict_avg"": 0.9062}, ""visual_ui_ops"": {""artifact_avg"": 0.9195, ""episodes"": 6.0, ""fail_count"": 0.0, ""pass_count"": 6.0, ""readiness_avg"": 0.9647, ""refine_count"": 0.0, ""strict_avg"": 1.0}}","{""knowledge_work_arena"": {""artifact_avg"": 0.9696, ""episodes"": 20.0, ""fail_count"": 2.0, ""pass_count"": 18.0, ""readiness_avg"": 0.966, ""refine_count"": 0.0, ""strict_avg"": 0.9625}, ""visual_document"": {""artifact_avg"": 0.9375, ""episodes"": 2.0, ""fail_count"": 2.0, ""pass_count"": 0.0, ""readiness_avg"": 0.8357, ""refine_count"": 0.0, ""strict_avg"": 0.625}, ""visual_kwa"": {""artifact_avg"": 0.924, ""episodes"": 8.0, ""fail_count"": 2.0, ""pass_count"": 6.0, ""readiness_avg"": 0.9324, ""refine_count"": 0.0, ""strict_avg"": 0.9062}, ""visual_ui_ops"": {""artifact_avg"": 0.9195, ""episodes"": 6.0, ""fail_count"": 0.0, ""pass_count"": 6.0, ""readiness_avg"": 0.9647, ""refine_count"": 0.0, ""strict_avg"": 1.0}}",{},{},{},#9CA3AF,oracle,,,0.5,0.05,0.6,0.0,0.83334
3,Gemma 4 E2B (HF local),Gemma 4 local,hf_service_gemma4_reasoner_only,live_web_stress,exploratory,subset,knowledge_work,,model_backed_hf_reasoner_full_live_v1,huggingface,appendix,False,reasoner_only,local_reasoner,multimodal,local_reasoner,True,hf_service,google/gemma-4-E2B-it,google/functiongemma-270m-it,google/embeddinggemma-300m,Gemma 4 E2B IT,FunctionGemma 270M IT,EmbeddingGemma 300M,27.0,0.27,0.3,27.0,0.0,0.0,0.0,37909.0,3934.0,515.0,completed,completed,,0,False,18,18,1.0,100.0,100.0,1.0,0.0,,18,18,0,0,0.9821944444444445,1.0,1.0,1.0,0.9629555555555557,1.0,96.3,100.0,100.0,98.22,100.0,100.0,live_web_stress:exploratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,20260410T203819Z,20260410T203819Z_live_web_stress,/Users/cheickdiakite/Codex/moonie/results/knowledge_work/model_backed_hf_reasoner_full_live_v1,"{""executive_assistant"": {""artifact_avg"": 0.9722, ""browser_avg"": 1.0, ""episodes"": 6.0, ""fail_count"": 0.0, ""pass_count"": 6.0, ""readiness_avg"": 0.9519, ""recovered_avg"": 1.0, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""finance"": {""artifact_avg"": 0.9744, ""browser_avg"": 1.0, ""episodes"": 6.0, ""fail_count"": 0.0, ""pass_count"": 6.0, ""readiness_avg"": 0.9832, ""recovered_avg"": 1.0, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""job_application_ops"": {""artifact_avg"": 1.0, ""browser_avg"": 1.0, ""episodes"": 6.0, ""fail_count"": 0.0, ""pass_count"": 6.0, ""readiness_avg"": 0.9537, ""recovered_avg"": 1.0, ""refine_count"": 0.0, ""strict_avg"": 1.0}}","{""executive_assistant"": {""artifact_avg"": 0.9722, ""episodes"": 6.0, ""fail_count"": 0.0, ""pass_count"": 6.0, ""readiness_avg"": 0.9519, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""finance"": {""artifact_avg"": 0.9744, ""episodes"": 6.0, ""fail_count"": 0.0, ""pass_count"": 6.0, ""readiness_avg"": 0.9832, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""job_application_ops"": {""artifact_avg"": 1.0, ""episodes"": 6.0, ""fail_count"": 0.0, ""pass_count"": 6.0, ""readiness_avg"": 0.9537, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""knowledge_work_arena"": {""artifact_avg"": 0.9822, ""episodes"": 18.0, ""fail_count"": 0.0, ""pass_count"": 18.0, ""readiness_avg"": 0.963, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""live_web_stress"": {""artifact_avg"": 0.9822, ""episodes"": 18.0, ""fail_count"": 0.0, ""pass_count"": 18.0, ""readiness_avg"": 0.963, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_document"": {""artifact_avg"": 0.8462, ""episodes"": 1.0, ""fail_count"": 0.0, ""pass_count"": 1.0, ""readiness_avg"": 0.8992, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_kwa"": {""artifact_avg"": 0.8932, ""episodes"": 3.0, ""fail_count"": 0.0, ""pass_count"": 3.0, ""readiness_avg"": 0.9165, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_ui_ops"": {""artifact_avg"": 0.9166, ""episodes"": 2.0, ""fail_count"": 0.0, ""pass_count"": 2.0, ""readiness_avg"": 0.9252, ""refine_count"": 0.0, ""strict_avg"": 1.0}}","{""knowledge_work_arena"": {""artifact_avg"": 0.9822, ""episodes"": 18.0, ""fail_count"": 0.0, ""pass_count"": 18.0, ""readiness_avg"": 0.963, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_document"": {""artifact_avg"": 0.8462, ""episodes"": 1.0, ""fail_count"": 0.0, ""pass_count"": 1.0, ""readiness_avg"": 0.8992, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_kwa"": {""artifact_avg"": 0.8932, ""episodes"": 3.0, ""fail_count"": 0.0, ""pass_count"": 3.0, ""readiness_avg"": 0.9165, ""refine_count"": 0.0, ""strict_avg"": 1.0}, ""visual_ui_ops"": {""artifact_avg"": 0.9166, ""episodes"": 2.0, ""fail_count"": 0.0, ""pass_count"": 2.0, ""readiness_avg"": 0.9252, ""refine_count"": 0.0, ""strict_avg"": 1.0}}",{},{},{},#2563EB,hf_service,heuristic,heuristic,0.0,0.0,0.0,0.0,1.0
